VL1,VL2,VL3,IL1,IL2,IL3,PFL1
131.68,132.79,131.43,0,13.253,0,0.8
131.7,132.83,131.48,0,13.247,0,0.8
131.68,132.77,131.46,0,14.201,4.161,0.82
131.41,132.5,131.21,0,13.261,0,0.8
131.57,132.62,131.39,0,14.348,0,0.83
131.49,132.64,131.34,1.127,13.26,3.885,0.8
131.51,132.59,131.34,0,13.261,5.021,0.8
131.69,132.71,131.44,0,13.25,0,0.8
131.3,132.35,131.09,0,13.264,0,0.8
131.13,132.19,130.9,0,13.265,0,0.8
131.45,132.48,131.21,0,13.264,0,0.8
131.45,132.44,131.24,0,14.359,0,0.83
131.34,132.4,131.16,0,13.263,0,0.8
131.21,132.23,131.03,0,13.264,0,0.8
131.5,132.55,131.32,0,13.262,0,0.8
131.78,132.78,131.57,0,13.24,0,0.8
131.67,132.62,131.44,0,13.81,3.111,0.81
131.7,132.7,131.52,0,14.427,3.791,0.83
131.67,132.69,131.52,0,13.944,0,0.82
131.66,132.74,131.51,0,13.25,0,0.8
131.54,132.57,131.38,0,13.263,0,0.8
131.71,132.72,131.56,0,13.127,0,0.79
131.94,132.87,131.76,0,13.235,0,0.8
131.91,132.85,131.68,0,13.234,0,0.8
131.7,132.6,131.5,0,14.291,0,0.83
131.54,132.47,131.35,10.392,18.818,12.497,0.84
131.57,132.49,131.42,13.634,22.247,16.768,0.85
131.66,132.58,131.49,13.393,21.951,16.522,0.85
131.8,132.73,131.63,10.6,19.186,13.078,0.84
132.22,133.16,132.04,0,13.167,0,0.8
131.96,132.95,131.8,0,13.221,0,0.8
131.9,132.83,131.75,0,14.708,2.684,0.84
132.13,133.01,131.92,0,15.208,5.816,0.84
131.99,132.91,131.83,0,13.232,0,0.8
131.78,132.72,131.65,0,13.256,0,0.8
131.83,132.77,131.64,0,13.254,0,0.8
132.28,133.21,132.09,0,13.152,0,0.8
132.29,133.24,132.1,0,13.682,0,0.82
132.13,133.01,131.87,0,16.612,7.446,0.87
131.98,132.95,131.77,0,13.219,0,0.8
131.79,132.76,131.62,0,13.245,0,0.8
131.6,132.6,131.44,0,13.262,0,0.8
131.51,132.5,131.32,0,13.264,0,0.8
131.75,132.7,131.57,0,13.247,0,0.8
132.06,133.01,131.87,0,13.206,0,0.8
131.94,132.8,131.79,0,14.341,0,0.83
131.8,132.7,131.62,0,13.257,0,0.8
131.89,132.84,131.71,0,13.242,0,0.8
131.81,132.75,131.61,0,13.236,0,0.8
132.07,132.98,131.85,0,13.2,0,0.8
132.15,133.1,131.97,0,13.185,0,0.8
132.03,132.94,131.83,0,13.221,0,0.8
131.99,132.89,131.78,0,13.224,0,0.8
132.35,133.15,132.09,0,16.828,6.521,0.87
132.23,133.17,132.03,0,13.169,0,0.8
131.99,132.88,131.7,0,15.13,5.979,0.84
131.92,132.88,131.68,0,13.221,0,0.8
131.94,132.84,131.68,0,13.976,3.731,0.82
131.86,132.73,131.59,0,14.842,5.487,0.84
131.84,132.75,131.62,0,14.561,4.3,0.83
131.95,132.86,131.7,0,15.095,4.792,0.84
132.02,133,131.78,0,13.213,0,0.8
131.97,132.94,131.71,0,14.571,5.154,0.83
132.19,133.2,131.98,0,14.215,3.207,0.82
131.73,132.68,131.55,0,20.833,11.095,0.87
131.66,132.58,131.41,0,23.167,12.781,0.9
131.7,132.57,131.46,0,24.906,11.985,0.91
131.62,132.42,131.33,0,25.452,12.54,0.92
131.16,132.16,131.01,0,22.848,10.858,0.9
131.29,132.24,131.02,4.006,25.379,13.22,0.91
130.84,131.79,130.64,15.583,30.393,18.643,0.92
130.73,131.66,130.51,16.649,32.786,20.277,0.93
130.67,131.59,130.43,16.563,33.822,20.849,0.93
130.85,131.91,130.64,4.233,23.402,11.589,0.9
130.91,131.99,130.72,4.012,23.901,12.082,0.91
130.89,131.8,130.59,0,25.617,12.146,0.92
131.34,132.27,131.05,4.408,21.941,12.193,0.89
131.56,132.37,131.24,1.349,21.157,11.004,0.88
131.73,132.48,131.25,0,14.103,3.707,0.81
131.61,132.31,131.09,0,13.298,0,0.79
131.38,132.13,130.84,0,13.97,3.371,0.81
131.5,132.15,130.94,0,16.478,6.393,0.86
131.29,131.88,130.68,0,17.993,9.415,0.88
131.3,131.95,130.7,0,17.651,9.244,0.87
130.96,131.6,130.26,0,15.714,10.46,0.85
130.52,131.3,129.76,0,15.564,14.555,0.84
130.51,131.29,129.75,0,18.495,15.361,0.88
130.89,131.71,130.06,0,16.02,15.889,0.9
130.82,131.79,129.78,1.039,14.373,22.096,0.89
130.88,131.85,130.05,1.017,17.291,19.499,0.86
131.03,131.84,130.1,0,19.483,17.96,0.89
130.51,131.26,129.51,0,20.86,17.41,0.9
130.43,131.26,129.57,0,18.252,15.962,0.88
130.18,130.97,129.29,0,20.918,17.536,0.91
130.52,131.41,129.53,0,16.115,16.907,0.89
130.53,131.33,129.59,0,18.689,16.319,0.88
130.29,130.96,129.44,1.067,21.167,19.252,0.9
130.47,131.18,129.64,0,20.281,16.792,0.89
131.79,132.65,130.93,1.431,20.237,19.89,0.89
131.74,132.59,130.94,0,19.743,16.353,0.89
131.47,132.24,130.41,0,23.111,20.948,0.91
131.14,132.11,130.26,1.042,19.796,19.025,0.89
130.93,131.71,129.99,0,20.989,18.41,0.9
130.89,131.7,129.93,0,20.751,18.11,0.9
131.03,131.86,130.06,0,20.241,18.088,0.89
131.48,132.48,130.52,1.05,17.526,19.469,0.87
131.68,132.52,130.76,0,17.334,14.863,0.87
131.72,132.7,130.78,1.017,15.615,16.637,0.84
131.65,132.58,130.54,1.431,19.196,21.181,0.88
131.57,132.59,130.58,1.008,15.34,16.045,0.83
131.4,132.47,130.3,1.441,17.772,20.226,0.87
131.3,132.33,130.25,0.995,16.99,16.768,0.85
131.24,132.08,130.13,6.604,22.688,19.876,0.89
130.95,131.89,129.9,12.679,26.768,27.096,0.88
130.84,131.8,129.87,11.197,25.423,24.235,0.88
130.47,131.29,129.38,11.32,31.958,27.588,0.91
130.63,131.5,129.62,1.028,20.601,16.251,0.91
130.53,131.55,129.52,0,17.989,15.354,0.87
130.38,131.48,129.33,1.028,18.252,18.489,0.87
130.53,131.52,129.39,1.041,20.604,21.634,0.9
130.47,131.38,129.24,0.973,21.944,19.557,0.91
130.16,131.21,128.97,0.995,19.961,20.889,0.89
130.14,131.23,129.1,0,15.795,14.58,0.84
130.21,131.41,129.07,0,11.411,16.115,0.85
130.13,131.18,129.06,0,17.809,15.14,0.87
130.4,131.46,129.26,1.039,18.214,18.716,0.88
130.49,131.32,129.28,0,22.163,18.895,0.91
130.38,131.5,129.14,0.917,12.66,21.068,0.89
130.05,131.51,128.92,0.962,1.413,19.731,0.68
130.42,131.66,129.12,0.94,7.182,21.333,0.95
130.55,131.8,129.32,0.94,6.145,19.37,0.97
130.42,131.7,129.22,0,3.358,16.893,0.95
130.93,132.38,129.83,0.984,0,17.416,0.94
130.73,132.14,129.5,0.962,8.045,22.995,0.94
130.7,132.02,129.59,0,1.35,18.295,0.6
130.7,131.91,129.62,0,1.489,16.097,0.69
130.64,131.92,129.49,0.973,2.057,16.825,0.7
130.46,131.78,129.37,0,5.911,15.801,0.96
130.37,131.77,129.32,0.995,1.108,16.465,0.67
130.23,131.52,129.09,0,1.413,16.515,0.67
130.35,131.6,129.18,0,5.901,15.901,0.93
130.46,131.66,129.21,1.006,6.5,18.326,0.96
130.52,131.85,129.33,0,1.358,15.968,0.64
130.63,131.97,129.36,0,1.437,16.542,0.74
130.48,131.81,129.28,0,1.436,16.008,0.69
130.48,131.81,129.19,0.973,1.639,18.199,0.67
130.22,131.66,129.03,1.017,4.325,17.429,0.92
130.78,132.1,129.63,1.028,4.254,16.873,0.92
131.04,132.42,129.88,0.962,1.021,17.365,0.71
131.12,132.52,129.98,0,1.081,15.029,0.72
130.97,132.45,129.81,1.074,0.999,16.619,0.67
130.85,132.22,129.68,1.027,0.999,17.962,0.67
130.74,132.12,129.46,1.415,8.321,23.561,0.93
130.99,132.29,129.77,0.907,6.054,17.941,0.94
130.81,132,129.47,6.736,13.884,22.459,0.87
130.08,131.48,129.04,12.234,15.124,24.927,0.8
130.15,131.51,129.05,11.201,17.01,25.354,0.82
130.31,131.82,129.19,10.947,11.405,24.094,0.78
130.79,132.14,129.53,0,1.398,16.426,0.8
130.76,132.02,129.39,1.043,7.672,19.4,0.93
130.65,132.01,129.35,0.995,5.345,19.74,0.96
130.76,132.19,129.6,0,1.067,15.267,0.69
130.9,132.17,129.65,0,8.727,18.157,0.95
131.27,132.63,130.04,0,1.725,16.014,0.77
130.66,131.93,129.31,0,7.772,18.577,0.94
130.9,132.31,129.59,0,1.737,16.92,0.68
131.17,132.5,129.83,1.067,4.952,17.399,0.92
130.94,132.33,129.68,0,3.556,19.441,0.93
130.9,132.16,129.66,0,8.304,17.707,0.96
130.74,132.05,129.56,1.028,1.398,17.031,0.66
130.4,131.61,129.12,0,7.198,18.006,0.93
130.47,131.67,129.25,0,1.021,16.62,0.75
130.47,131.73,129.23,1.006,5.5,18.388,0.91
130.34,131.82,129.25,0.995,0.988,19.205,0.63
130.52,131.91,129.47,0.962,1.4,16.535,0.86
130.43,131.65,129.25,0,4.496,16.496,0.93
130.4,131.72,129.28,1.017,7.313,17.491,0.94
130.47,131.8,129.28,1.006,7.433,19.741,0.94
130.51,131.77,129.32,0,5.017,16.761,0.93
130.95,132.09,129.61,0,7.508,18.437,0.94
130.73,132,129.51,0,0,17.252,0.94
130.72,132.14,129.65,0,0,14.457,0.94
130.52,131.79,129.3,0,8.592,18.356,0.94
130.59,132.03,129.65,0.962,1.055,14.057,0.77
130.52,131.8,129.46,1.017,1.316,15.43,0.64
130.61,131.88,129.56,0,7.538,14.773,0.94
130.58,132.11,129.57,0.984,0.977,17.249,0.6
130.99,132.34,129.96,0.995,4.149,13.274,0.93
131.03,132.38,129.96,0.917,4.187,15.366,0.95
131.46,132.67,130.34,0,6.96,15.132,0.94
131.46,132.83,130.57,0,1.35,10.15,0.59
130.96,132.28,130.03,7.283,8.295,13.925,0.73
130.08,131.48,129.32,12.912,14.145,19.55,0.78
129.74,131.1,128.95,11.107,14.365,17.903,0.79
130.3,131.65,129.5,8.775,11.316,14.403,0.8
131.03,132.21,129.98,0,10.247,13.929,0.94
131.2,132.55,130.23,1.017,0.988,13.878,0.69
131.09,132.52,130.24,1.094,1.976,9.57,0.69
130.94,132.49,130.14,1.369,0.91,10.316,0.49
131.37,132.86,130.56,0,0,5.376,0.71
131.58,132.78,130.67,1.028,9.85,11.328,0.92
131.09,132.27,130.43,0,14.282,3.868,0.82
131.2,132.22,130.41,0,19.166,10.931,0.89
131.46,132.62,130.8,0.984,14.974,7.971,0.83
131.54,132.82,130.94,1.039,13.785,10.145,0.81
131.15,132.41,130.53,1.42,15.033,11.731,0.83
130.17,131.33,129.57,0,17.387,11.597,0.88
130.27,131.44,129.68,0,15.881,7.229,0.85
130.2,131.43,129.51,1.415,18.737,14.331,0.89
130.14,131.35,129.51,0,16.725,7.432,0.86
130.07,131.48,129.51,7.845,24.454,16.986,0.9
129.94,131.33,129.38,5.015,26.157,15.747,0.91
129.76,131.35,129.26,1.903,26.555,14.974,0.92
129.58,131.37,129.16,0,25.93,13.867,0.92
129.17,131.25,128.83,7.06,24.07,17.173,0.9
129.15,131.39,128.76,9.774,24.238,19.771,0.9
129.29,131.36,128.85,5.756,25.334,16.445,0.91
129.21,131.27,128.81,3.806,25.298,13.64,0.91
129.27,131.23,128.77,3.887,28.584,15.006,0.93
129.14,131.27,128.71,5.586,26.078,14.336,0.91
129.23,131.36,128.82,5.063,26.757,13.657,0.92
129.85,132.12,129.5,2.97,23.718,11.811,0.9
129.79,131.95,129.4,0,25.596,11.936,0.91
129.71,131.82,129.18,4.708,28.668,14.971,0.93
129.68,132.02,129.28,6.573,23.704,14.246,0.89
129.67,131.88,129.25,5.348,25.43,13.704,0.91
129.72,131.89,129.34,1.111,24.555,11.468,0.9
129.56,131.7,129.1,7.425,29.855,16.97,0.93
129.52,131.83,129.16,3.902,24.486,12.519,0.9
129.47,131.72,129.01,5.968,27.969,15.204,0.93
129.68,131.81,129.15,3.896,28.9,14.6,0.93
129.68,132,129.3,0,23.636,10.888,0.9
129.52,131.95,129.26,14.578,28.984,17.737,0.91
129.4,131.78,129.14,18.402,32.063,21.036,0.92
129.51,131.68,129.12,16.66,36.545,20.432,0.93
129.68,131.98,129.26,8.978,28.244,14.328,0.92
129.81,132.13,129.34,3.835,25.857,12.898,0.92
129.95,132.35,129.62,0,22.691,10.667,0.89
130.18,132.47,129.76,0,23.523,11.827,0.9
130.39,132.66,129.99,0,22.67,10.483,0.89
130.5,132.67,130.02,0,24.333,11.247,0.9
130.52,132.74,130.14,4.855,24.572,12.529,0.91
130.91,133.18,130.46,5.157,24.379,13.348,0.91
130.83,133.06,130.44,3.361,23.918,11.914,0.9
130.81,133.06,130.41,0.964,22.531,10.57,0.89
131.02,133.2,130.63,0,23.425,10.929,0.9
131.06,133.17,130.62,0,24.619,11.5,0.91
131.1,133.19,130.66,0,22.953,10.693,0.9
131.11,133.13,130.65,0,26.761,11.841,0.92
131.04,133.07,130.62,0,24.826,11.534,0.91
131.25,133.32,130.84,0,22.487,10.479,0.89
130.86,132.81,130.38,0,23.456,12.034,0.9
130.83,132.8,130.39,3.066,23.089,12.615,0.9
130.86,132.68,130.41,0,26.739,12.238,0.92
130.9,132.83,130.58,0,22.566,10.478,0.89
130.94,132.75,130.62,0,24.581,10.838,0.91
130.97,132.81,130.69,0,22.547,10.477,0.89
131.04,132.82,130.64,0,24.186,12.339,0.91
131.04,132.81,130.64,0,22.381,13.976,0.89
131.25,132.94,130.83,0,17.93,7.825,0.86
131.47,133.13,131.1,0,15.591,0.854,0.82
131.45,133.1,131.14,0,15.494,0,0.82
131.19,132.79,130.9,0,17.647,4.222,0.86
131.02,132.64,130.82,0,16.132,3.031,0.83
131.22,132.88,131.09,0,15.571,0,0.82
131.47,133.06,131.32,0,15.977,2.671,0.83
131.55,133.03,131.33,0,18.087,6.795,0.86
131.19,132.68,131.03,0,15.865,2.365,0.83
130.12,131.57,130.02,0,16.151,3.033,0.84
130.17,131.61,130.09,1.231,17.103,5.037,0.86
130.48,131.87,130.42,0,16.134,3.033,0.83
130.53,131.84,130.45,0,15.573,0,0.82
130.26,131.58,130.21,0,16.173,3.165,0.84
130.28,131.54,130.22,5.532,17.914,7.198,0.84
129.77,131.04,129.8,13.935,24.891,16.262,0.88
129.97,131.07,129.88,13.613,26.612,17.717,0.89
130.15,131.27,130.11,11.826,23.269,14.58,0.88
130.28,131.42,130.3,0,16.788,0,0.85
130.24,131.37,130.17,0,16.167,3.209,0.84
130.54,131.63,130.48,0,15.572,0,0.82
130.41,131.52,130.38,0,15.572,0,0.82
130.32,131.42,130.28,0,15.572,0,0.83
130.58,131.67,130.5,0,15.572,0,0.82
130.38,131.45,130.27,0,16.42,3.731,0.84
130.6,131.6,130.51,0,17.204,2.917,0.86
130.47,131.55,130.42,0,15.643,1.223,0.83
130.61,131.6,130.5,0,17.507,5.774,0.86
130.59,131.65,130.53,0,15.991,2.6,0.83
130.68,131.7,130.63,0,15.57,0,0.82
130.79,131.72,130.67,0,16.864,4.658,0.85
130.69,131.59,130.58,0,16.858,4.637,0.85
130.66,131.62,130.65,0,16.682,0,0.85
130.8,131.75,130.79,0,15.571,0,0.82
131.12,132.04,131.07,0,15.555,0,0.82
131.15,131.94,131,0,18.298,6.821,0.87
131.15,132.06,131.12,0,15.547,0,0.82
131.23,132.1,131.2,0,15.543,0,0.82
131.23,132.01,131.19,0,16.731,0,0.85
131.31,132.17,131.28,0,15.523,0,0.82
131.69,132.48,131.6,0,15.449,0,0.83
131.38,132.16,131.3,0,16.209,3.375,0.84
131.26,132.06,131.19,0,15.565,0,0.82
131.36,132.14,131.28,0,15.553,0,0.82
131.55,132.32,131.51,0,16.697,4.536,0.85
131.47,132.29,131.46,0,16.665,0,0.85
131.82,132.62,131.73,0,15.427,0,0.83
131.77,132.56,131.69,0,15.412,0,0.83
130.64,131.42,130.68,0,15.556,0,0.83
130.7,131.5,130.74,0,15.546,0,0.83
130.84,131.63,130.87,0,15.523,0,0.83
130.92,131.7,130.92,0,15.501,0,0.83
130.96,131.7,130.96,0,16.651,0,0.85
130.78,131.55,130.79,0,15.569,0,0.83
130.66,131.39,130.66,0,15.572,0,0.83
130.58,131.32,130.59,0,15.572,0,0.83
130.51,131.21,130.56,0,15.572,0,0.83
130.65,131.33,130.7,0,15.571,0,0.83
130.6,131.34,130.66,0,15.571,0,0.83
130.55,131.17,130.54,12.65,24.996,15.394,0.89
130.55,131.19,130.54,13.736,26.375,17.743,0.89
130.41,131.15,130.51,13.598,24.212,16.178,0.88
130.61,131.36,130.68,5.133,17.007,6.115,0.84
130.77,131.59,130.85,0.586,15.451,5.875,0.82
130.9,131.59,130.88,0,17.526,5.625,0.86
130.99,131.75,131.03,0,15.519,0,0.83
130.76,131.51,130.84,0,16.691,0,0.85
130.75,131.53,130.81,0,15.559,0,0.83
130.6,131.35,130.62,0,15.569,0,0.83
130.74,131.51,130.77,0,15.563,0,0.83
130.75,131.48,130.78,0,15.57,0,0.83
130.68,131.43,130.72,0,15.571,0,0.83
130.78,131.49,130.82,0,15.568,0,0.83
130.65,131.33,130.66,0,16.732,0,0.85
130.72,131.44,130.69,0,15.565,0,0.83
130.67,131.36,130.67,0,15.569,0,0.83
130.59,131.26,130.62,0,15.572,0,0.83
130.26,130.93,130.28,0,15.58,0,0.83
130.33,131.02,130.35,0,15.579,0,0.83
131.15,131.79,131.14,0,15.541,0,0.83
131.53,132.14,131.55,0,16.599,0,0.85
131.47,132.16,131.45,0,15.985,2.939,0.84
131.68,132.4,131.66,0,15.414,0,0.83
132.11,132.76,131.99,0,16.769,4.935,0.85
131.93,132.67,131.88,0,15.391,0,0.83
131.85,132.58,131.76,0,16.271,3.846,0.84
132,132.75,131.93,0,15.386,0,0.83
132.09,132.74,132,0,17.033,2.712,0.86
131.58,132.24,131.43,0,17.968,6.49,0.87
131.69,132.4,131.62,0,15.66,1.83,0.83
131.74,132.49,131.6,0,16.132,6.588,0.84
131.67,132.44,131.56,1.172,16.591,6.732,0.85
131.57,132.33,131.46,0,16.532,4.236,0.84
131.4,132.17,131.28,0,19.532,8.167,0.88
131.19,131.91,131.08,0,23.86,11.412,0.91
131.02,131.71,130.88,0,26.784,13.679,0.92
131.43,132.25,131.32,0,22.504,11.912,0.89
131.51,132.39,131.44,0,22.463,10.667,0.89
131.64,132.49,131.54,0,22.44,10.671,0.89
131.7,132.59,131.58,0,22.405,10.652,0.89
131.76,132.65,131.64,0,22.37,10.588,0.89
131.43,132.4,131.36,5.193,22.43,12.646,0.89
131.14,131.94,131.03,0,24.915,11.039,0.91
131.16,131.94,131.03,0,23.956,11.129,0.9
131.14,131.85,130.94,0,23.095,10.164,0.9
131.63,132.27,131.26,0,14.094,4.027,0.81
131.52,132.17,131.06,0.984,15.128,10.169,0.83
131.33,131.93,130.92,0.984,14.432,7.309,0.82
131.16,131.7,130.75,5.063,16.418,8.144,0.83
130.58,131.21,130.25,12.58,22.717,16.764,0.87
130.7,131.19,130.26,11.376,25.723,18.055,0.89
130.32,130.85,129.92,10.574,25.203,18.185,0.89
130.85,131.41,130.35,0.962,19.395,12.518,0.89
131.01,131.61,130.37,0,19.032,14.861,0.88
131.11,131.77,130.35,1.05,19.463,18.303,0.88
131.24,132.24,130.37,1.028,6.361,18.465,0.89
130.99,131.84,130.23,0,12.029,16.044,0.85
130.77,131.64,130.04,1.505,16.994,19.36,0.86
130.65,131.48,129.91,0.995,17.801,18.123,0.87
130.65,131.34,129.89,0,20.976,16.907,0.9
130.95,131.73,130.24,0,18.171,16.055,0.87
130.8,131.7,130.09,0,15.225,15.647,0.87
130.85,131.69,130.02,0,16.531,17.292,0.9
130.84,131.6,130.08,0,19.81,16.742,0.89
130.82,131.66,130.12,0,19.074,16.519,0.88
130.58,131.53,129.97,0,18.066,15.605,0.87
131.02,131.88,130.3,0,20.902,18.181,0.9
130.72,131.72,130.11,0,17.923,16.093,0.87
130.71,131.49,129.88,0,23.467,19.867,0.92
130.88,131.74,130.15,1.072,18.545,17.432,0.88
130.51,131.33,129.71,0,20.452,18.229,0.89
130.76,131.81,130.1,0.995,14.717,17.191,0.81
130.88,131.68,130,0,21.389,18.821,0.9
130.11,131.11,129.21,0.95,17.712,19.632,0.86
130.09,131.08,129.29,0,16.983,16.516,0.86
130.2,131.12,129.3,0,18.785,17.265,0.88
130.06,130.93,129.07,0.973,20.693,20.259,0.9
129.91,130.73,128.85,1.006,21.357,20.126,0.9
129.85,130.66,128.79,0,20.029,17.883,0.89
129.9,130.74,128.9,0,17.952,15.887,0.87
130.06,130.95,129.12,0,14.434,14.566,0.8
130.04,130.87,129.13,0,16.593,15.514,0.85
129.85,130.39,128.75,0,25.151,19.509,0.93
129.74,130.41,128.52,0,21.766,21.715,0.91
130.18,131.02,129.25,0.995,16.578,15.908,0.85
130.08,130.76,129.1,0,20.533,16.409,0.9
129.55,130.61,128.67,1.412,16.315,19.653,0.85
129.79,130.67,128.87,0,18.808,15.798,0.89
129.74,130.56,128.87,1.736,19.514,17.324,0.9
129.78,130.5,128.88,0,18.634,15.144,0.88
129.86,130.84,128.99,14.514,24.845,27.035,0.87
130.69,131.94,129.8,14.317,19.259,27.709,0.84
131.42,132.3,130.41,10.633,26.431,26.011,0.88
131.42,132.29,130.32,1.407,19.862,18.487,0.89
