VL1,VL2,VL3,IL1,IL2,IL3,PFL3
129.53,130.74,128.01,18.904,7.467,28.685,0.98
128.33,128.95,127.18,34.196,30.76,46.07,0.83
130.75,129.49,127.84,11.265,7.985,28.99,0.97
130.59,129.77,127.24,10.926,7.22,28.653,0.98
130.49,129.4,127.81,10.957,7.18,28.667,0.98
130.29,129.75,127.62,10.966,7.249,28.645,0.98
130.56,129.83,127.35,10.942,7.228,28.643,0.98
130.51,129.59,127.2,10.912,7.201,28.61,0.98
130.35,129.34,127.92,10.961,7.146,28.632,0.98
130.52,129.71,127.52,10.968,7.212,28.649,0.98
129.2,128.34,125.81,26.749,30.929,46.011,0.82
130.32,129.22,127.66,10.995,7.17,28.662,0.98
130.5,129.78,127.85,10.99,7.217,28.703,0.98
130.68,129.64,127.45,10.932,7.168,28.669,0.98
130.62,129.33,127.31,10.923,7.147,28.651,0.98
130.19,129.68,127.8,10.988,7.212,28.667,0.98
130.5,129.82,127.36,10.945,7.248,28.655,0.98
130.61,129.88,127.2,10.931,7.321,28.635,0.98
130.2,128.94,127.43,19.57,21.025,37.507,0.87
130.07,129.22,127.33,21.711,24.193,40.121,0.86
130.97,130.26,127.67,10.91,7.32,28.719,0.98
131.01,130,127.76,10.882,7.278,28.691,0.98
130.66,130.22,128.22,10.947,7.32,28.716,0.98
130.94,129.88,127.62,10.915,7.284,28.684,0.98
130.73,130.19,127.68,10.953,7.346,28.694,0.98
130.18,130.24,128.09,11.026,7.343,28.709,0.98
130.61,129.65,127.84,10.95,7.24,28.66,0.98
129.69,128.25,126.43,25.367,28.967,44.494,0.83
130.4,129.27,127.71,14.389,13.507,31.851,0.93
130.38,129.58,128.29,10.953,7.269,28.661,0.98
130.73,129.81,127.76,10.93,7.246,28.682,0.98
130.19,130.06,127.94,11.01,7.274,28.71,0.98
130.89,130.02,128.62,10.928,7.263,28.711,0.98
130.61,129.75,128.27,10.94,7.241,28.702,0.98
130.38,129.87,127.97,10.95,7.269,28.666,0.98
130.12,129.94,128.21,10.975,7.329,28.663,0.98
129.11,128.81,127.01,27.032,31.565,46.896,0.82
130.3,130.21,127.32,10.992,7.327,28.676,0.98
129.42,130.3,127.75,11.103,7.34,28.685,0.98
130.53,129.77,128.14,10.975,7.203,28.72,0.98
130.64,129.3,127.49,10.963,7.087,28.692,0.98
129.99,129.59,127.62,11.036,7.233,28.654,0.98
130.47,129.87,127.97,10.984,7.21,28.665,0.98
130.49,129.88,128,10.953,7.241,28.632,0.98
130.29,129.84,126.99,18.439,19.971,36.118,0.88
127.77,129.83,127.6,31.756,25.664,42.633,0.85
129.52,130.43,128.44,18.912,7.805,28.675,0.98
129.77,130.05,127.78,18.842,7.853,28.671,0.98
129.58,130.02,128.16,18.869,7.73,28.721,0.98
129.97,130.34,128.26,15.994,7.632,28.744,0.98
130.37,130.38,127.94,11.015,7.556,28.712,0.98
130.48,130.04,127.4,10.962,7.512,28.654,0.98
129.82,129.87,127.81,11.022,7.338,28.652,0.98
129.14,128.54,126.19,25.491,29.578,44.615,0.83
130,129.59,127.07,13.98,12.932,31.427,0.94
130.09,129.55,127.82,11.009,7.225,28.682,0.98
130.11,129.76,127.71,10.978,7.276,28.631,0.98
129.85,129.62,127.12,11.003,7.26,28.617,0.98
129.58,129.79,126.91,11.058,7.255,28.642,0.98
129.59,129.23,127.53,11.052,7.56,28.63,0.98
129.7,129.67,127.29,11.052,7.733,28.608,0.98
129.93,129.15,126.61,13.02,11.074,30.151,0.95
128.65,127.54,125.98,25.69,29.87,45.209,0.83
129.79,129.02,126.96,11.48,7.305,29.003,0.98
129.82,129.04,126.55,16.744,7.449,33.771,0.96
129.81,129.78,126.65,16.181,7.525,33.155,0.96
129.44,129.52,127,15.76,7.547,32.742,0.96
129.89,129.2,127.15,11.039,7.112,28.705,0.98
129.66,128.99,126.18,11.017,7.093,28.685,0.98
129.16,128.84,126.55,11.054,7.08,28.664,0.98
127.86,127.12,124.98,27.888,29.029,47.399,0.81
128.75,128.25,125.64,17.175,12.569,33.804,0.92
128.49,128.27,125.69,13.335,7.44,30.097,0.96
127.75,128.73,126,11.84,7.479,29.104,0.97
128.5,128.36,126.11,11.149,7.289,28.723,0.98
129.34,128.27,125.69,11.062,7.145,28.723,0.98
129.09,128.54,126.35,13.982,7.204,31.174,0.97
128.91,128.41,126.21,12.33,7.201,29.714,0.97
127.49,127.58,124.66,24.778,23.562,44.486,0.86
127.37,127.69,124.5,24.184,21.141,43.278,0.87
127.96,127.75,125.2,16.29,6.878,33.293,0.96
127.39,127.6,125.32,16.32,6.878,33.294,0.97
128.06,127.57,124.65,15.666,7.155,32.552,0.96
128.12,127.85,125.35,14.693,7.334,31.096,0.95
128.18,128.13,125.79,15.208,7.305,31.968,0.96
127.99,128.41,125.82,11.823,7.385,29.583,0.98
127.75,126.9,124.41,27.879,31.136,48.704,0.83
128.78,127.7,125.83,13.324,7.279,30.619,0.97
128.75,127.27,128.58,5.639,6.914,7.437,0.87
128.1,127.26,127.59,6.475,6.889,6.252,0.61
128.35,126.97,127.36,8.894,6.976,9.193,0.64
127.74,127.41,127.63,8.344,7.064,9.092,0.74
126.51,127.25,127.51,18.94,6.993,10.392,0.62
127.89,127.86,128.27,14.515,7.006,5.395,0.76
128.14,127.75,128.5,13.985,9.078,4.661,0.63
125.85,125.57,126.83,36.738,34.263,32.045,0.52
127.43,126.48,127.76,11.242,10.55,3.663,0.65
127.61,125.92,127.09,4.637,10.007,4.519,0.6
127.91,125.88,127.23,7.497,9.772,8.048,0.75
127.13,126.44,127.11,9.604,9.328,10.303,0.7
127.18,125.98,126.8,6.294,8.906,6.336,0.66
126.86,125.87,125.91,6.065,9.376,6.717,0.81
126.47,126.26,126.71,7.592,8.51,8.24,0.75
126.71,126.52,126.5,8.039,7.85,8.671,0.73
125.83,125.47,125.01,26.489,29.269,30.668,0.57
127.26,126.3,126.09,9.569,10.626,10.732,0.68
126.31,125.95,126.05,8.921,7.616,9.571,0.7
126.83,126.98,126.91,9.765,7.593,10.39,0.67
127.4,127,126.03,12.129,7.128,12.713,0.62
127.57,126.49,126.61,10.261,6.884,10.88,0.66
126.9,126.47,126.49,7.87,6.716,8.486,0.74
126.37,126.65,126.05,7.773,6.539,8.606,0.8
126.99,126.45,126.1,7.677,6.362,7.858,0.62
126.5,126.14,126.34,14.783,17.929,15.414,0.53
126.13,125.27,126,22.038,25.473,23.391,0.54
127.26,126.4,125.92,10.428,7.82,10.328,0.62
127.12,126.61,126.03,12.137,7.702,12.669,0.66
127.42,126.59,126.89,5.666,7.374,5.916,0.73
127.47,126.86,126.88,8.057,7.036,7.509,0.61
127.7,126.07,126.39,5.713,6.788,5.43,0.63
126.84,126.57,126.29,8.292,10.612,8.962,0.55
125.14,125.85,125.61,24.29,28.639,25.797,0.56
127.14,126.46,126.22,3.489,6.78,3.718,0.72
126.96,126.46,126.3,4.802,7.076,4.82,0.66
126.7,126.13,126.7,5.683,7.339,5.557,0.64
126.25,126.51,126.34,5.417,7.397,5.371,0.65
126.86,126.4,125.97,5.994,7.388,5.91,0.62
126.79,126.69,126.39,7.053,7.177,6.752,0.6
127.31,126.86,127.38,3.197,7.078,3.535,0.76
127.58,126.89,126.67,2.433,7.991,3.148,0.83
127.16,126.15,126.51,12.945,16.813,13.61,0.53
125.86,125.3,125.54,25.309,27.945,27.661,0.52
126.49,126.15,126.52,9.552,9.028,4.893,0.65
125.98,126.62,126.28,14.75,8.917,6.511,0.85
125.82,126.37,126.55,14.561,8.828,5.909,0.76
125.39,126.6,126.81,16.215,7.97,6.861,0.69
125.85,126.42,125.73,12.79,7.042,7.392,0.94
127.05,126.57,125.66,5.231,7.666,10.092,0.95
126.83,126.49,125.7,4.688,7.648,10.388,0.94
127.16,126.51,125.85,4.095,7.82,10.139,0.96
126.08,125.5,124.1,28.021,29.981,34.871,0.65
126.21,126.64,125.95,6.396,8.674,11.471,0.89
127.05,126.62,125.76,10.499,8.741,15.996,0.84
126.79,126,125.55,5.098,10.09,10.429,0.92
126.28,125.41,126.05,4.263,11.631,5.564,0.79
126.84,125.88,126.83,4.415,7.175,4.416,0.66
126.35,126.18,126.23,3.503,10.578,3.966,0.81
127.21,126.31,126.09,4.855,10.743,4.826,0.65
127.18,126.44,127.04,5.243,10.615,5.15,0.64
126.21,126.25,126.21,16.361,18.189,17.491,0.55
125.8,125.06,125.17,21.859,25.259,24.027,0.55
127.62,126.06,126.32,2.648,6.848,2.86,0.81
127.09,126.26,126.82,4.256,7.017,4.213,0.68
126.62,126.77,127.14,7.212,7.154,6.995,0.62
127.86,126.6,126.63,3.716,6.685,5.513,0.88
127.27,126.92,126.82,5.379,6.766,5.847,0.73
127.47,126.79,126.17,8.121,7.058,10.154,0.84
127.34,126.43,126.73,11.539,7.14,14.874,0.95
127,126.68,125.92,14.263,7.423,17.063,0.9
126.31,125.86,125.26,26.374,29.576,27.625,0.58
127.45,126.68,126.44,2.601,6.771,3.347,0.86
126.79,126.9,126.64,7.508,6.858,9.131,0.77
127.3,126.85,126.39,5.91,7.369,8.013,0.8
128.01,126.61,126.5,7.534,8.906,7.622,0.67
128.53,126.76,127.17,3.928,8.339,3.786,0.69
128.18,126.89,127.07,4.915,7.518,6.032,0.81
127.79,126.53,127.09,7.465,7.574,8.556,0.74
128.29,126.9,126.69,4.718,7.164,4.875,0.71
127.89,127.24,127.06,2.499,6.892,2.998,0.9
126.42,126.99,126.63,15.62,16.603,17.525,0.53
126.71,125.99,126.25,23.082,24.992,24.941,0.53
126.77,126.74,126.87,9.235,7.072,10.174,0.71
128.29,126.32,126.87,5.378,6.984,5.463,0.67
127.04,127.04,127.38,6.454,7.576,6.573,0.63
128.06,126.84,127.82,4.642,8.272,4.572,0.66
127.75,127.89,127.72,5.013,7.826,5.152,0.68
128.61,127.45,127.14,4.864,7.905,4.943,0.68
127.72,127.46,127.55,5.413,7.775,5.542,0.66
128.06,127.22,127.75,4.607,7.622,4.911,0.78
128.29,127.51,127.35,3.765,7.339,4.005,0.75
128.36,127.8,127.02,3.974,6.881,8.488,0.92
127.35,126.72,125.73,26.513,28.959,31.753,0.64
128.54,128.31,127.53,2.603,6.317,9.254,0.99
129.29,127.95,126.85,4.657,6.286,10.445,0.94
127.98,128.11,126.76,5.143,6.292,10.884,0.92
128.55,127.94,127.32,5.414,8.359,10.963,0.91
128.75,127.42,127.02,4.192,7.073,10.063,0.94
128.58,127.29,126.82,3.562,8.595,9.711,0.96
128.41,127.37,126.93,2.582,7.139,9.242,0.99
127.64,126.98,127.04,2.436,7.055,9.246,0.99
128.14,126.8,126.22,5.211,7.116,10.321,0.9
128.2,126.97,126.86,6.826,7.379,9.156,0.91
126.7,127.2,128.05,13.458,7.579,3.759,0.58
126.74,127.59,128.15,14.374,7.344,4.8,0.56
126.58,126.51,126.85,28.099,22.268,22.84,0.5
126.7,126.77,127.38,26.537,20.088,20.209,0.59
128.15,127.5,128.26,9.534,8.042,5.146,0.69
127.75,127.53,127.72,5.415,6.789,4.96,0.6
128.78,127.35,127.62,6.503,6.887,5.904,0.58
128.11,127.99,128.85,2.716,7.155,2.833,0.81
128.77,128.09,128.51,4.085,7.314,3.995,0.7
129.13,128.15,128.36,4.183,7.249,3.949,0.69
128.08,126.92,127.64,5.153,12.051,4.868,0.66
128.47,126.85,127.94,2.718,11.45,2.685,0.81
128.12,127.31,127.37,4.375,8.192,4.011,0.63
128.27,127.79,127.71,2.721,11.436,2.469,0.82
128.71,127.45,128.14,7.971,11.125,8.088,0.67
127.36,126.06,126.44,25.788,29.653,27.674,0.53
128.02,127.13,127.15,8.511,11.582,8.661,0.71
128.53,127.03,128.4,4.656,11.812,4.178,0.68
128.78,127.32,128.2,4.701,8.483,4.233,0.62
128.93,127.56,127.84,6.315,12.236,5.673,0.62
129.03,127.74,128.29,4.841,7.621,4.311,0.63
129.09,127.65,128.42,3.973,7.422,3.485,0.66
128.86,127.76,127.71,10.591,7.612,10.505,0.63
129.58,128.01,128,5.921,7.334,5.999,0.72
128.69,128.15,128.69,8.154,7.196,8.172,0.67
128.25,128.44,128.1,8.228,6.762,8.504,0.77
129.29,127.99,128.07,5.922,6.471,5.525,0.67
127.98,128.41,128.08,7.181,6.625,7.668,0.83
129.03,127.97,128.56,5.132,6.367,4.887,0.74
127.6,127.12,126.83,28.325,29.238,30.386,0.5
129.25,128.44,128.51,4.193,7.255,3.624,0.63
128.55,128,128.55,5.394,6.39,4.609,0.54
128.6,128.23,127.99,4.732,6.268,3.908,0.57
129.08,127.72,128.08,4.773,6.388,3.894,0.59
129.13,127.72,128.35,5.76,6.345,5.118,0.57
129.03,127.5,128.48,3.956,6.2,3.329,0.64
129.09,127.54,127.8,2.85,6.172,2.032,0.81
128.07,128.04,128.26,4.489,6.328,3.888,0.57
127.79,128,127.24,7.359,6.558,18.726,0.96
128.03,127.78,125.19,15.806,7.46,29.029,0.98
127.07,127.3,124.75,28.159,19.848,38.001,0.88
126.49,126.95,125.03,29.582,23.823,40.115,0.87
126.66,127.88,126.01,19.61,6.741,28.913,0.98
126.81,127.65,124.68,25.446,6.665,33.726,0.96
127.75,127.7,125.31,13.773,6.405,30.037,0.97
128.1,127.63,125.64,12.991,6.584,29.566,0.97
128.39,127.62,125.46,12.705,6.582,29.365,0.97
128.06,127.77,125.33,12.19,6.639,28.976,0.97
128.77,127.56,125.76,11.362,6.615,28.502,0.98
128.05,127.88,126.04,13.078,6.621,29.687,0.97
128.74,127.63,125.12,18.464,6.692,34.862,0.96
127.89,126.58,124.55,27.212,27.884,46.622,0.83
128.81,127.65,125.97,16.983,11.382,33.446,0.93
128.79,128.04,126.05,18.803,7.086,34.952,0.95
128.62,128.2,125.18,20.285,7.057,36.199,0.95
128.38,128.18,125.81,16.136,6.983,32.146,0.96
129,128.29,126.27,16.478,6.811,32.534,0.96
129.13,128.67,126.2,11.988,6.765,28.713,0.98
129.04,128.98,126.15,12.126,6.797,28.722,0.97
129.06,129.04,126.29,13.033,6.835,29.322,0.97
129.25,128.85,126.68,12.707,6.738,29.128,0.97
128.34,127.83,125.54,22.302,24.659,40.498,0.85
129.11,128.45,125.85,17.742,18.034,34.982,0.9
129.32,129.26,127,11.239,6.753,28.39,0.98
129.8,129.26,126.63,12.177,6.704,29.077,0.97
130.01,129.36,126.51,11.173,6.587,28.396,0.98
129.55,129.2,126.39,11.209,6.53,28.388,0.98
129.84,129.14,126.92,11.179,6.528,28.403,0.98
129.97,129.28,126.61,11.747,6.591,28.746,0.97
129.96,129.11,126.48,11.647,6.358,28.667,0.97
129.78,129.17,127.25,11.168,6.359,28.4,0.98
129.15,128.25,126.17,22.367,24.447,40.343,0.85
129.22,128.88,126.2,17.995,18.165,35.218,0.89
128.9,129.2,126.71,11.238,6.36,28.362,0.98
129.65,129.14,127,11.15,6.348,28.353,0.98
129.42,129.22,126.81,11.191,6.358,28.346,0.98
129.64,129.2,126.04,11.613,6.359,28.6,0.97
129.45,129.24,126.89,11.194,6.446,28.323,0.98
128.8,129.44,126.6,11.276,6.413,28.359,0.98
130.14,129.04,126.78,11.117,6.334,28.342,0.98
129.18,129.7,127,11.24,6.434,28.334,0.98
129.52,129.39,127.12,11.178,6.392,28.298,0.98
128.26,128.1,125.58,26.266,29.773,45.452,0.83
129.9,129.49,126.66,11.178,6.471,28.387,0.98
129.89,129.18,127.42,11.145,6.387,28.369,0.98
130.38,129.62,127.34,11.104,6.432,28.39,0.98
130.69,129.84,127.27,11.081,6.465,28.376,0.98
129.8,129.24,126.84,11.137,6.413,28.316,0.98
128.97,129.12,126.67,11.254,6.398,28.326,0.98
129.26,129.09,126.59,11.217,6.386,28.332,0.98
129.63,129.05,126.27,11.18,6.815,28.325,0.98
128.79,129.49,127.33,17.46,6.928,28.386,0.98
128.18,129.1,126.86,26.668,19.742,36.361,0.88
127.37,128.44,126.14,29.332,23.421,39.538,0.87
128.62,129.2,127.29,19.021,6.626,28.377,0.98
128.29,129.42,127.48,18.493,6.651,28.466,0.98
129.74,128.93,127.4,11.205,6.53,28.475,0.98
129.98,128.82,126.52,11.15,6.346,28.391,0.98
129.1,128.83,127.19,11.262,6.35,28.416,0.98
129.39,128.85,127.17,11.233,6.34,28.417,0.98
129.81,128.85,126.96,11.188,6.298,28.42,0.98
129.41,128.98,127.02,11.191,6.321,28.375,0.98
129.83,128.77,127.33,11.155,6.311,28.391,0.98
128.66,127.41,126.17,26.571,29.729,45.718,0.82
129.9,129.16,126.74,11.12,6.368,28.353,0.98
130.09,128.93,127.57,11.105,6.316,28.401,0.98
129.4,129.13,127.24,11.177,6.347,28.383,0.98
130.08,129.2,127.07,11.099,6.381,28.375,0.98
130.34,129.53,127.04,11.084,6.485,28.373,0.98
130.26,129.39,127.51,11.098,6.399,28.393,0.98
130.18,128.96,127.37,11.087,6.328,28.377,0.98
130.44,129.41,126.74,11.05,6.404,28.373,0.98
130.22,129.69,127.43,11.1,6.562,28.381,0.98
129.19,128.56,126.3,26.938,30.412,46.101,0.82
130.67,129.72,127.52,11.06,6.492,28.398,0.98
130.7,129.62,127.13,11.036,6.461,28.375,0.98
130.43,129.78,127.65,11.112,6.499,28.42,0.98
130.54,129.71,127.87,11.12,6.469,28.44,0.98
130.59,129.86,126.69,11.083,6.486,28.365,0.98
130.47,129.84,127.4,11.108,6.485,28.369,0.98
130.16,129.75,127.23,11.126,6.551,28.344,0.98
130.23,129.64,127.05,11.139,6.469,28.396,0.98
130.4,129.72,126.83,11.11,6.468,28.387,0.98
129.1,128.33,126.31,26.673,30.11,45.785,0.82
129.95,129.44,127.73,11.143,6.46,28.396,0.98
129.85,129.7,126.84,11.158,6.499,28.429,0.98
129.85,129.53,127.23,11.142,6.5,28.393,0.98
129.92,129.52,127.3,11.112,6.496,28.361,0.98
130.01,129.52,126.97,11.135,6.518,28.39,0.98
129.74,129.44,127.14,11.179,6.465,28.433,0.98
129.35,129.72,127.37,11.211,6.516,28.412,0.98
129.61,129.58,127.3,11.169,6.495,28.392,0.98
130.11,129.82,126.88,11.096,6.54,28.414,0.98
128.43,128.55,126.27,26.606,30.313,46.038,0.83
129.07,129.66,127.09,11.214,6.523,28.39,0.98
129.43,129.42,126.62,11.203,6.466,28.395,0.98
129.61,128.88,127.09,11.557,6.38,28.403,0.98
128.42,129.46,127.2,19.195,6.529,28.48,0.98
128.03,129.73,126.9,19.149,6.55,28.471,0.98
128.41,129.64,126.87,19.054,6.573,28.443,0.98
128.55,129.58,127.45,19.002,6.526,28.466,0.98
129.31,129.4,127.13,16.196,6.493,28.435,0.98
129,128.83,126.26,19.642,20.851,37.373,0.88
128.46,128.78,126.68,21.103,23.194,39.423,0.87
129.84,129.02,127.02,11.153,6.419,28.455,0.98
129.87,129.03,126.85,11.143,6.442,28.441,0.98
129.9,129,127.15,11.135,6.41,28.441,0.98
129.3,129.11,127.29,11.205,6.422,28.422,0.98
130.06,128.19,126.96,11.099,6.27,28.408,0.98
130.06,128.45,127.27,11.125,6.306,28.434,0.98
129.86,128.55,127.79,11.147,6.326,28.448,0.98
130.23,127.99,127,11.07,6.677,28.41,0.98
128.2,126.62,125.63,26.679,30.251,46.298,0.83
129.39,127.14,126.9,11.126,6.552,28.321,0.98
129.42,127.55,126.51,12.008,6.656,28.86,0.97
129.54,127.75,126.19,11.113,6.497,28.369,0.98
129.13,128.53,126.56,11.203,6.537,28.404,0.98
128.24,128.75,126.74,11.316,6.522,28.418,0.98
128.86,128.59,125.8,11.979,6.365,28.902,0.98
129.31,128.12,126.75,11.284,6.229,28.457,0.98
129.31,128.84,126.54,14.5,6.532,31.207,0.97
128.7,127.31,125.43,25.282,27.754,43.974,0.83
129.02,128.15,126.03,15.787,13.671,32.654,0.92
129.1,128.38,126.33,11.175,6.477,28.351,0.98
128.65,128.03,125.92,11.174,6.403,28.297,0.98
129.22,128.42,125.77,11.152,6.442,28.346,0.98
129.32,128.43,126.76,11.166,6.444,28.402,0.98
129.19,128.62,126.65,11.174,6.406,28.394,0.98
129.29,128.49,126.05,11.885,6.817,28.818,0.97
128.73,128.52,126.64,11.285,6.75,28.426,0.98
128.31,127.62,125.48,22.016,23.139,39.934,0.86
128.23,127.82,125.22,19.146,20.092,36.76,0.89
128.59,128.14,125.4,11.332,6.527,28.429,0.98
128.36,128.22,125.69,12.98,6.562,29.472,0.97
128.22,128.27,125.39,16.464,6.49,32.861,0.96
128.41,128.02,125.15,12.097,6.325,29.053,0.98
128.13,128.23,125.75,11.273,6.732,28.352,0.98
128.22,128.12,125.44,12.84,6.8,29.293,0.97
128.27,127.65,125.28,11.266,6.643,28.25,0.98
127.31,126.85,124.41,22.897,22.685,40.864,0.86
127.61,127.44,125.22,20.619,20.229,37.353,0.88
126.84,127.61,125.78,19.334,6.707,28.446,0.98
125.91,127.97,124.65,22.923,6.882,31.211,0.96
126.23,128.35,125.85,24.462,6.92,31.868,0.95
126.72,127.69,127.6,14.088,6.533,13.522,0.96
126.99,127.58,127.42,9.177,6.401,2.207,0.79
127.57,127.5,127.5,4.796,6.35,4.204,0.58
127.59,127.36,127.58,5.038,6.271,4.39,0.56
127.13,125.68,126.77,21.251,23.511,21.711,0.5
127.36,126.02,126.17,16.314,18.253,16.449,0.52
127.1,127.38,127.61,4.253,6.099,3.765,0.59
127.18,127.12,127.45,2.883,6.05,2.357,0.74
127.36,126.93,126.69,7.214,6.075,6.582,0.54
127.51,126.94,127.23,5.757,6.281,5.233,0.65
126.99,126.85,127.27,2.527,6.26,2.032,0.81
127.51,126.61,127.38,2.606,5.947,2.033,0.81
127.2,126.82,126.29,6.378,5.925,5.725,0.53
125.91,125.21,125.69,26.402,28.061,27.863,0.51
125.93,126.2,125.34,15.831,14.016,19.504,0.68
126.09,126.44,124.68,10.205,6.257,15.83,0.84
127.01,126.57,125.54,6.699,6.3,11.739,0.89
126.84,126.58,125.82,4.79,6.225,9.423,0.91
126.92,126.27,125.9,3.281,6.158,8.4,0.96
126.83,126.35,125.32,3.061,7.657,8.373,0.97
125.92,126.32,125.71,5.739,5.877,10.524,0.9
126.15,126.09,125.41,6.279,5.962,10.649,0.87
126.12,126.14,124.57,11.022,11.401,14.701,0.74
125.76,125.25,125.42,23.941,27.687,27.931,0.64
128.06,127.35,128.21,5.462,8.1,4.731,0.53
128.34,127.84,127.89,8.873,6.308,8.95,0.72
128.83,127.4,127.82,7.978,6.265,7.783,0.64
